gene,module
COL4A2,EPITHELIAL_MESENCHYMAL_TRANSITION
COL5A1,HYPOXIA
COL5A1,EPITHELIAL_MESENCHYMAL_TRANSITION
COL5A1,GLYCOLYSIS
COL5A2,EPITHELIAL_MESENCHYMAL_TRANSITION
COL5A2,UV_RESPONSE_DN
COL5A2,ANGIOGENESIS
COL5A3,EPITHELIAL_MESENCHYMAL_TRANSITION
COL6A1,IL2_STAT5_SIGNALING
COL6A2,MYOGENESIS
COL6A2,EPITHELIAL_MESENCHYMAL_TRANSITION
COL6A3,MYOGENESIS
COL6A3,EPITHELIAL_MESENCHYMAL_TRANSITION
COL7A1,EPITHELIAL_MESENCHYMAL_TRANSITION
COL8A2,EPITHELIAL_MESENCHYMAL_TRANSITION
COL9A1,APICAL_JUNCTION
COLGALT1,EPITHELIAL_MESENCHYMAL_TRANSITION
COMP,EPITHELIAL_MESENCHYMAL_TRANSITION
COMP,COAGULATION
COMT,XENOBIOTIC_METABOLISM
COPA,EPITHELIAL_MESENCHYMAL_TRANSITION
COPB1,PROTEIN_SECRETION
COPB2,PROTEIN_SECRETION
COPB2,GLYCOLYSIS
COPE,PROTEIN_SECRETION
COPS5,MTORC1_SIGNALING
COPS5,MYC_TARGETS_V1
COPZ2,KRAS_SIGNALING_DN
COQ3,ADIPOGENESIS
COQ5,ADIPOGENESIS
COQ9,ADIPOGENESIS
CORO1A,MTORC1_SIGNALING
COX10,OXIDATIVE_PHOSPHORYLATION
COX11,OXIDATIVE_PHOSPHORYLATION
COX15,OXIDATIVE_PHOSPHORYLATION
COX17,DNA_REPAIR
COX17,OXIDATIVE_PHOSPHORYLATION
COX4I1,OXIDATIVE_PHOSPHORYLATION
COX5A,MYC_TARGETS_V1
COX5A,OXIDATIVE_PHOSPHORYLATION
COX5B,OXIDATIVE_PHOSPHORYLATION
COX6A1,ADIPOGENESIS
COX6A1,OXIDATIVE_PHOSPHORYLATION
COX6A2,MYOGENESIS
COX6B1,OXIDATIVE_PHOSPHORYLATION
COX6C,ESTROGEN_RESPONSE_LATE
COX6C,OXIDATIVE_PHOSPHORYLATION
COX7A1,MYOGENESIS
COX7A2,OXIDATIVE_PHOSPHORYLATION
COX7A2L,OXIDATIVE_PHOSPHORYLATION
COX7B,ADIPOGENESIS
COX7B,OXIDATIVE_PHOSPHORYLATION
COX7C,OXIDATIVE_PHOSPHORYLATION
COX8A,ADIPOGENESIS
COX8A,OXIDATIVE_PHOSPHORYLATION
CP,HYPOXIA
CP,COMPLEMENT
CPA2,KRAS_SIGNALING_DN
CPB1,KRAS_SIGNALING_DN
CPB2,COAGULATION
CPE,ESTROGEN_RESPONSE_LATE
CPE,KRAS_SIGNALING_UP
CPEB2,CHOLESTEROL_HOMEOSTASIS
CPEB3,KRAS_SIGNALING_DN
CPM,COMPLEMENT
CPN1,COAGULATION
CPOX,FATTY_ACID_METABOLISM
CPOX,HEME_METABOLISM
CPT1A,FATTY_ACID_METABOLISM
CPT1A,OXIDATIVE_PHOSPHORYLATION
CPT2,ADIPOGENESIS
CPT2,FATTY_ACID_METABOLISM
CR1,COMPLEMENT
CR2,COMPLEMENT
CRABP1,PEROXISOME
CRABP2,PEROXISOME
CRAT,ADIPOGENESIS
CRAT,MYOGENESIS
CRAT,APICAL_JUNCTION
CRAT,FATTY_ACID_METABOLISM
CRAT,PEROXISOME
CRB3,APICAL_JUNCTION
CREBBP,APOPTOSIS
CREG1,UV_RESPONSE_UP
CRISP2,SPERMATOGENESIS
CRLF1,EPITHELIAL_MESENCHYMAL_TRANSITION
CRLF2,IL6_JAK_STAT3_SIGNALING
CRMP1,HEDGEHOG_SIGNALING
CROCC,APICAL_SURFACE
CROT,XENOBIOTIC_METABOLISM
CROT,BILE_ACID_METABOLISM
CROT,KRAS_SIGNALING_UP
CRP,XENOBIOTIC_METABOLISM
CRTAM,ALLOGRAFT_REJECTION
CRYAB,MYOGENESIS
CRYZ,FATTY_ACID_METABOLISM
CS,ADIPOGENESIS
CS,OXIDATIVE_PHOSPHORYLATION
CSAD,XENOBIOTIC_METABOLISM
CSE1L,E2F_TARGETS
CSF1,TNFA_SIGNALING_VIA_NFKB
CSF1,IL6_JAK_STAT3_SIGNALING
CSF1,INTERFERON_ALPHA_RESPONSE
CSF1,INFLAMMATORY_RESPONSE
CSF1,IL2_STAT5_SIGNALING
CSF1,ALLOGRAFT_REJECTION
CSF2,TNFA_SIGNALING_VIA_NFKB
CSF2,IL6_JAK_STAT3_SIGNALING
CSF2,IL2_STAT5_SIGNALING
CSF2,KRAS_SIGNALING_UP
CSF2RA,IL6_JAK_STAT3_SIGNALING
CSF2RA,KRAS_SIGNALING_UP
CSF2RB,IL6_JAK_STAT3_SIGNALING
CSF2RB,INTERFERON_GAMMA_RESPONSE
CSF3,INFLAMMATORY_RESPONSE
CSF3R,IL6_JAK_STAT3_SIGNALING
CSF3R,INFLAMMATORY_RESPONSE
CSK,ALLOGRAFT_REJECTION
CSNK1D,MITOTIC_SPINDLE
CSNK1E,WNT_BETA_CATENIN_SIGNALING
CSNK2A2,SPERMATOGENESIS
CSNK2B,PI3K_AKT_MTOR_SIGNALING
CSRP1,COMPLEMENT
CSRP1,COAGULATION
CSRP3,MYOGENESIS
CST7,IL2_STAT5_SIGNALING
CST8,SPERMATOGENESIS
CSTF2,MYC_TARGETS_V1
CSTF3,DNA_REPAIR
CTBP1,PEROXISOME
CTCF,G2M_CHECKPOINT
CTCF,E2F_TARGETS
CTF1,MYOGENESIS
CTH,APOPTOSIS
CTH,MTORC1_SIGNALING
CTH,GLYCOLYSIS
CTHRC1,EPITHELIAL_MESENCHYMAL_TRANSITION
CTLA4,IL2_STAT5_SIGNALING
CTNNA1,APICAL_JUNCTION
CTNNB1,CHOLESTEROL_HOMEOSTASIS
CTNNB1,WNT_BETA_CATENIN_SIGNALING
CTNNB1,TGF_BETA_SIGNALING
CTNNB1,APOPTOSIS
CTNND1,APICAL_JUNCTION
CTNS,HEME_METABOLISM
CTPS1,E2F_TARGETS
CTPS1,MYC_TARGETS_V1
CTPS1,PEROXISOME
CTSB,COMPLEMENT
CTSB,HEME_METABOLISM
CTSB,COAGULATION
CTSC,PROTEIN_SECRETION
CTSC,COMPLEMENT
CTSC,MTORC1_SIGNALING
CTSD,COMPLEMENT
CTSD,P53_PATHWAY
CTSE,HEME_METABOLISM
CTSE,COAGULATION
CTSF,P53_PATHWAY
CTSH,COMPLEMENT
CTSH,COAGULATION
CTSK,COAGULATION
CTSL,COMPLEMENT
CTSO,COMPLEMENT
CTSO,COAGULATION
CTSS,COMPLEMENT
CTSS,ALLOGRAFT_REJECTION
CTSS,KRAS_SIGNALING_UP
CTSV,COMPLEMENT
CTSV,UV_RESPONSE_UP
CTSV,COAGULATION
CTSZ,IL2_STAT5_SIGNALING
CTTN,MITOTIC_SPINDLE
CUL1,WNT_BETA_CATENIN_SIGNALING
CUL1,G2M_CHECKPOINT
CUL1,NOTCH_SIGNALING
CUL1,MYC_TARGETS_V1
CUL3,G2M_CHECKPOINT
CUL4A,G2M_CHECKPOINT
CUL5,G2M_CHECKPOINT
CX3CL1,APICAL_JUNCTION
CX3CL1,APICAL_SURFACE
CX3CL1,INFLAMMATORY_RESPONSE
CXCL1,TNFA_SIGNALING_VIA_NFKB
CXCL1,IL6_JAK_STAT3_SIGNALING
CXCL1,COMPLEMENT
CXCL1,EPITHELIAL_MESENCHYMAL_TRANSITION
CXCL10,TNFA_SIGNALING_VIA_NFKB
CXCL10,IL6_JAK_STAT3_SIGNALING
CXCL10,INTERFERON_ALPHA_RESPONSE
CXCL10,INTERFERON_GAMMA_RESPONSE
CXCL10,INFLAMMATORY_RESPONSE
CXCL10,IL2_STAT5_SIGNALING
CXCL10,KRAS_SIGNALING_UP
CXCL11,TNFA_SIGNALING_VIA_NFKB
CXCL11,IL6_JAK_STAT3_SIGNALING
CXCL11,INTERFERON_ALPHA_RESPONSE
CXCL11,INTERFERON_GAMMA_RESPONSE
CXCL11,INFLAMMATORY_RESPONSE
CXCL12,ESTROGEN_RESPONSE_EARLY
CXCL12,ESTROGEN_RESPONSE_LATE
CXCL12,EPITHELIAL_MESENCHYMAL_TRANSITION
CXCL13,IL6_JAK_STAT3_SIGNALING
CXCL13,ALLOGRAFT_REJECTION
CXCL14,ESTROGEN_RESPONSE_LATE
CXCL16,CHOLESTEROL_HOMEOSTASIS
CXCL2,TNFA_SIGNALING_VIA_NFKB
CXCL2,UV_RESPONSE_UP
CXCL3,TNFA_SIGNALING_VIA_NFKB
CXCL3,IL6_JAK_STAT3_SIGNALING
CXCL6,TNFA_SIGNALING_VIA_NFKB
CXCL6,EPITHELIAL_MESENCHYMAL_TRANSITION
CXCL6,INFLAMMATORY_RESPONSE
CXCL6,ANGIOGENESIS
CXCL8,EPITHELIAL_MESENCHYMAL_TRANSITION
CXCL8,INFLAMMATORY_RESPONSE
CXCL9,IL6_JAK_STAT3_SIGNALING
CXCL9,INTERFERON_GAMMA_RESPONSE
CXCL9,INFLAMMATORY_RESPONSE
CXCL9,ALLOGRAFT_REJECTION
CXCR3,ALLOGRAFT_REJECTION
CXCR4,HYPOXIA
CXCR4,PI3K_AKT_MTOR_SIGNALING
CXCR4,MTORC1_SIGNALING
CXCR4,GLYCOLYSIS
CXCR4,KRAS_SIGNALING_UP
CXCR6,INFLAMMATORY_RESPONSE
CXXC1,UNFOLDED_PROTEIN_RESPONSE
CYB5A,XENOBIOTIC_METABOLISM
CYB5A,OXIDATIVE_PHOSPHORYLATION
CYB5A,GLYCOLYSIS
CYB5B,MTORC1_SIGNALING
CYB5B,UV_RESPONSE_UP
CYB5R1,UV_RESPONSE_UP
CYB5R3,OXIDATIVE_PHOSPHORYLATION
CYBB,INFLAMMATORY_RESPONSE
CYC1,ADIPOGENESIS
CYC1,MYC_TARGETS_V1
CYC1,OXIDATIVE_PHOSPHORYLATION
CYCS,OXIDATIVE_PHOSPHORYLATION
CYFIP1,IL2_STAT5_SIGNALING
CYFIP2,XENOBIOTIC_METABOLISM
CYFIP2,P53_PATHWAY
CYLD,APOPTOSIS
CYP11B2,KRAS_SIGNALING_DN
CYP17A1,XENOBIOTIC_METABOLISM
CYP1A1,XENOBIOTIC_METABOLISM
CYP1A1,FATTY_ACID_METABOLISM
CYP1A1,UV_RESPONSE_UP
CYP1A2,XENOBIOTIC_METABOLISM
CYP26A1,XENOBIOTIC_METABOLISM
CYP26B1,ESTROGEN_RESPONSE_EARLY
CYP26B1,ESTROGEN_RESPONSE_LATE
CYP27A1,XENOBIOTIC_METABOLISM
CYP27A1,BILE_ACID_METABOLISM
CYP2C18,XENOBIOTIC_METABOLISM
CYP2E1,XENOBIOTIC_METABOLISM
CYP2J2,XENOBIOTIC_METABOLISM
CYP2S1,XENOBIOTIC_METABOLISM
CYP39A1,BILE_ACID_METABOLISM
CYP39A1,KRAS_SIGNALING_DN
CYP46A1,BILE_ACID_METABOLISM
CYP4A11,FATTY_ACID_METABOLISM
CYP4A22,FATTY_ACID_METABOLISM
CYP4F2,XENOBIOTIC_METABOLISM
CYP51A1,CHOLESTEROL_HOMEOSTASIS
CYP51A1,MTORC1_SIGNALING
CYP7A1,BILE_ACID_METABOLISM
CYP7B1,BILE_ACID_METABOLISM
CYP8B1,BILE_ACID_METABOLISM
CYTH2,MITOTIC_SPINDLE
D2HGDH,FATTY_ACID_METABOLISM
DAAM1,HEME_METABOLISM
DAB2,EPITHELIAL_MESENCHYMAL_TRANSITION
DAB2,UV_RESPONSE_DN
DAD1,DNA_REPAIR
DAP,APOPTOSIS
DAP3,APOPTOSIS
DAPK2,MYOGENESIS
DAPP1,PI3K_AKT_MTOR_SIGNALING
DAPP1,MTORC1_SIGNALING
DARS,ALLOGRAFT_REJECTION
DBF4,G2M_CHECKPOINT
DBF4,SPERMATOGENESIS
DBI,ANDROGEN_RESPONSE
DBP,UV_RESPONSE_DN
DBT,ADIPOGENESIS
DCAF10,HEME_METABOLISM
DCAF11,HEME_METABOLISM
DCC,SPERMATOGENESIS
DCC,KRAS_SIGNALING_DN
DCK,E2F_TARGETS
DCLRE1B,E2F_TARGETS
DCN,HYPOXIA
DCN,APOPTOSIS
DCN,EPITHELIAL_MESENCHYMAL_TRANSITION
DCN,GLYCOLYSIS
DCP1A,UNFOLDED_PROTEIN_RESPONSE
DCP2,UNFOLDED_PROTEIN_RESPONSE
DCPS,IL2_STAT5_SIGNALING
DCT,COAGULATION
DCTN1,UNFOLDED_PROTEIN_RESPONSE
DCTN4,DNA_REPAIR
DCTPP1,E2F_TARGETS
DCTPP1,MYC_TARGETS_V2
DCUN1D1,HEME_METABOLISM
DCX,PANCREAS_BETA_CELLS
DCXR,ESTROGEN_RESPONSE_LATE
DCXR,XENOBIOTIC_METABOLISM
DCXR,P53_PATHWAY
DDAH1,UV_RESPONSE_DN
DDAH2,XENOBIOTIC_METABOLISM
DDB1,DNA_REPAIR
DDB2,DNA_REPAIR
DDB2,P53_PATHWAY
DDC,XENOBIOTIC_METABOLISM
DDIT3,HYPOXIA
DDIT3,APOPTOSIS
DDIT3,PI3K_AKT_MTOR_SIGNALING
DDIT3,MTORC1_SIGNALING
DDIT3,P53_PATHWAY
DDIT4,HYPOXIA
DDIT4,UNFOLDED_PROTEIN_RESPONSE
DDIT4,MTORC1_SIGNALING
DDIT4,GLYCOLYSIS
DDIT4,P53_PATHWAY
DDX10,UNFOLDED_PROTEIN_RESPONSE
DDX18,MYC_TARGETS_V1
DDX18,MYC_TARGETS_V2
DDX21,MYC_TARGETS_V1
DDX21,UV_RESPONSE_UP
DDX25,SPERMATOGENESIS
DDX39A,G2M_CHECKPOINT
DDX39A,MTORC1_SIGNALING
DDX39A,E2F_TARGETS
DDX4,SPERMATOGENESIS
DDX58,TNFA_SIGNALING_VIA_NFKB
DDX58,INTERFERON_GAMMA_RESPONSE
DDX60,INTERFERON_ALPHA_RESPONSE
DDX60,INTERFERON_GAMMA_RESPONSE
DECR1,ADIPOGENESIS
DECR1,FATTY_ACID_METABOLISM
DECR1,OXIDATIVE_PHOSPHORYLATION
DEF6,P53_PATHWAY
DEGS1,ALLOGRAFT_REJECTION
DEK,E2F_TARGETS
DEK,MYC_TARGETS_V1
DENND5A,TNFA_SIGNALING_VIA_NFKB
DENND5A,IL2_STAT5_SIGNALING
DEPDC1,E2F_TARGETS
DEPDC1,GLYCOLYSIS
DEPTOR,ESTROGEN_RESPONSE_EARLY
DES,MYOGENESIS
DFFA,APOPTOSIS
DGAT1,ADIPOGENESIS
DGAT1,UV_RESPONSE_UP
DGCR8,DNA_REPAIR
DGKG,COMPLEMENT
DGUOK,DNA_REPAIR
DHCR24,ANDROGEN_RESPONSE
DHCR24,MTORC1_SIGNALING
DHCR24,FATTY_ACID_METABOLISM
DHCR24,BILE_ACID_METABOLISM
DHCR24,PEROXISOME
DHCR7,CHOLESTEROL_HOMEOSTASIS
DHCR7,ADIPOGENESIS
DHCR7,ESTROGEN_RESPONSE_EARLY
DHCR7,ESTROGEN_RESPONSE_LATE
DHCR7,MTORC1_SIGNALING
DHFR,MTORC1_SIGNALING
DHPS,XENOBIOTIC_METABOLISM
DHRS1,XENOBIOTIC_METABOLISM
DHRS2,ESTROGEN_RESPONSE_EARLY
DHRS2,ESTROGEN_RESPONSE_LATE
DHRS3,ESTROGEN_RESPONSE_EARLY
DHRS3,IL2_STAT5_SIGNALING
DHRS3,PEROXISOME
DHRS7B,ADIPOGENESIS
DHX15,MYC_TARGETS_V1
DHX16,APICAL_JUNCTION
DHX58,INTERFERON_ALPHA_RESPONSE
DHX58,INTERFERON_GAMMA_RESPONSE
DIABLO,APOPTOSIS
DIAPH3,E2F_TARGETS
DIO1,BILE_ACID_METABOLISM
DIO1,PEROXISOME
DIO2,BILE_ACID_METABOLISM
DKC1,G2M_CHECKPOINT
DKC1,UNFOLDED_PROTEIN_RESPONSE
DKK1,WNT_BETA_CATENIN_SIGNALING
DKK1,EPITHELIAL_MESENCHYMAL_TRANSITION
DKK4,WNT_BETA_CATENIN_SIGNALING
DLAT,ADIPOGENESIS
DLAT,OXIDATIVE_PHOSPHORYLATION
DLC1,ESTROGEN_RESPONSE_EARLY
DLC1,UV_RESPONSE_DN
DLD,ADIPOGENESIS
DLD,FATTY_ACID_METABOLISM
DLD,OXIDATIVE_PHOSPHORYLATION
DLD,GLYCOLYSIS
DLG1,MITOTIC_SPINDLE
DLG1,APICAL_JUNCTION
DLG1,UV_RESPONSE_DN
DLG4,UV_RESPONSE_UP
DLG4,PEROXISOME
DLG5,ESTROGEN_RESPONSE_LATE
DLGAP5,MITOTIC_SPINDLE
DLGAP5,E2F_TARGETS
DLL1,WNT_BETA_CATENIN_SIGNALING
DLL1,NOTCH_SIGNALING
DLST,FATTY_ACID_METABOLISM
DLST,OXIDATIVE_PHOSPHORYLATION
DMC1,SPERMATOGENESIS
DMD,G2M_CHECKPOINT
DMD,MYOGENESIS
DMP1,APICAL_JUNCTION
DMPK,MYOGENESIS
DMRT1,SPERMATOGENESIS
DMTN,HEME_METABOLISM
DNAJA1,APOPTOSIS
DNAJA1,UV_RESPONSE_UP
DNAJA4,UNFOLDED_PROTEIN_RESPONSE
DNAJB1,UV_RESPONSE_UP
DNAJB4,TNFA_SIGNALING_VIA_NFKB
DNAJB8,SPERMATOGENESIS
DNAJB9,ADIPOGENESIS
DNAJB9,ANDROGEN_RESPONSE
DNAJB9,UNFOLDED_PROTEIN_RESPONSE
DNAJC1,ESTROGEN_RESPONSE_LATE
DNAJC15,ADIPOGENESIS
DNAJC3,APOPTOSIS
DNAJC3,UNFOLDED_PROTEIN_RESPONSE
DNM1L,APOPTOSIS
DNM1L,PROTEIN_SECRETION
DNMBP,KRAS_SIGNALING_UP
DNMT1,E2F_TARGETS
DNTT,IL6_JAK_STAT3_SIGNALING
DNTTIP2,P53_PATHWAY
DOCK10,COMPLEMENT
DOCK2,MITOTIC_SPINDLE
DOCK2,KRAS_SIGNALING_UP
DOCK4,MITOTIC_SPINDLE
DOCK4,COMPLEMENT
DOCK9,COMPLEMENT
DONSON,E2F_TARGETS
DPP4,COMPLEMENT
DPP4,COAGULATION
DPP4,PANCREAS_BETA_CELLS
DPYD,APOPTOSIS
DPYSL2,HEDGEHOG_SIGNALING
DPYSL3,EPITHELIAL_MESENCHYMAL_TRANSITION
DPYSL4,HYPOXIA
DPYSL4,GLYCOLYSIS
DR1,G2M_CHECKPOINT
DRC1,IL2_STAT5_SIGNALING
DSC1,APICAL_JUNCTION
DSC2,GLYCOLYSIS
DSC3,APICAL_JUNCTION
DSCC1,E2F_TARGETS
DST,MITOTIC_SPINDLE
DST,PROTEIN_SECRETION
DST,EPITHELIAL_MESENCHYMAL_TRANSITION
DTNA,HYPOXIA
DTNA,MYOGENESIS
DTNB,KRAS_SIGNALING_DN
DTX1,NOTCH_SIGNALING
DTX2,NOTCH_SIGNALING
DTX4,NOTCH_SIGNALING
DTYMK,G2M_CHECKPOINT
DUSP1,TNFA_SIGNALING_VIA_NFKB
DUSP1,HYPOXIA
DUSP1,UV_RESPONSE_DN
DUSP2,TNFA_SIGNALING_VIA_NFKB
DUSP2,ESTROGEN_RESPONSE_LATE
DUSP2,MYC_TARGETS_V2
DUSP3,PI3K_AKT_MTOR_SIGNALING
DUSP4,TNFA_SIGNALING_VIA_NFKB
DUSP5,TNFA_SIGNALING_VIA_NFKB
DUSP5,COMPLEMENT
DUSP6,COMPLEMENT
DUSP6,COAGULATION
DUSP6,KRAS_SIGNALING_UP
DUT,DNA_REPAIR
DUT,E2F_TARGETS
DUT,MYC_TARGETS_V1
DVL2,WNT_BETA_CATENIN_SIGNALING
DYNC1H1,MITOTIC_SPINDLE
DYNLL2,MITOTIC_SPINDLE
DYNLT3,ESTROGEN_RESPONSE_EARLY
DYNLT3,ESTROGEN_RESPONSE_LATE
DYRK1A,UV_RESPONSE_DN
DYRK2,COMPLEMENT
DYRK3,ALLOGRAFT_REJECTION
E2F1,G2M_CHECKPOINT
E2F1,PI3K_AKT_MTOR_SIGNALING
E2F2,G2M_CHECKPOINT
E2F2,HEME_METABOLISM
E2F3,G2M_CHECKPOINT
E2F4,G2M_CHECKPOINT
E2F5,UV_RESPONSE_UP
E2F8,E2F_TARGETS
EBI3,IL6_JAK_STAT3_SIGNALING
EBI3,INFLAMMATORY_RESPONSE
EBP,CHOLESTEROL_HOMEOSTASIS
EBP,APOPTOSIS
EBP,MTORC1_SIGNALING
ECD,GLYCOLYSIS
ECH1,CHOLESTEROL_HOMEOSTASIS
ECH1,ADIPOGENESIS
ECH1,XENOBIOTIC_METABOLISM
ECH1,FATTY_ACID_METABOLISM
ECH1,OXIDATIVE_PHOSPHORYLATION
ECH1,PEROXISOME
ECHS1,ADIPOGENESIS
ECHS1,FATTY_ACID_METABOLISM
ECHS1,OXIDATIVE_PHOSPHORYLATION
ECI1,FATTY_ACID_METABOLISM
ECI1,OXIDATIVE_PHOSPHORYLATION
ECI2,FATTY_ACID_METABOLISM
ECI2,PEROXISOME
ECM1,EPITHELIAL_MESENCHYMAL_TRANSITION
ECM1,IL2_STAT5_SIGNALING
ECSIT,PI3K_AKT_MTOR_SIGNALING
ECT2,MITOTIC_SPINDLE
EDAR,KRAS_SIGNALING_DN
EDC4,UNFOLDED_PROTEIN_RESPONSE
EDEM1,UNFOLDED_PROTEIN_RESPONSE
EDEM1,MTORC1_SIGNALING
EDF1,DNA_REPAIR
EDIL3,EPITHELIAL_MESENCHYMAL_TRANSITION
EDN1,TNFA_SIGNALING_VIA_NFKB
EDN1,INFLAMMATORY_RESPONSE
EDN1,KRAS_SIGNALING_DN
EDN2,HYPOXIA
EDN2,KRAS_SIGNALING_DN
EED,E2F_TARGETS
EEF1B2,MYC_TARGETS_V1
EEF1E1,MTORC1_SIGNALING
EEF2,UNFOLDED_PROTEIN_RESPONSE
EFEMP1,UV_RESPONSE_DN
EFEMP2,EPITHELIAL_MESENCHYMAL_TRANSITION
EFHC1,BILE_ACID_METABOLISM
EFNA1,TNFA_SIGNALING_VIA_NFKB
EFNA1,HYPOXIA
EFNA3,HYPOXIA
EFNA3,GLYCOLYSIS
EFNA5,G2M_CHECKPOINT
EFNA5,APICAL_SURFACE
EFS,MYOGENESIS
EGF,G2M_CHECKPOINT
EGF,KRAS_SIGNALING_DN
EGFR,HYPOXIA
EGFR,PROTEIN_SECRETION
EGFR,APICAL_JUNCTION
EGFR,PI3K_AKT_MTOR_SIGNALING
EGFR,GLYCOLYSIS
EGFR,ALLOGRAFT_REJECTION
EGLN2,REACTIVE_OXIGEN_SPECIES_PATHWAY
EGLN3,MTORC1_SIGNALING
EGLN3,GLYCOLYSIS
EGR1,TNFA_SIGNALING_VIA_NFKB
EGR2,TNFA_SIGNALING_VIA_NFKB
EGR3,TNFA_SIGNALING_VIA_NFKB
EGR3,APOPTOSIS
EGR3,ESTROGEN_RESPONSE_EARLY
EGR3,ESTROGEN_RESPONSE_LATE
EHD1,TNFA_SIGNALING_VIA_NFKB
EHD1,COMPLEMENT
EHHADH,FATTY_ACID_METABOLISM
EHHADH,PEROXISOME
EI24,P53_PATHWAY
EIF1,TNFA_SIGNALING_VIA_NFKB
EIF1AX,MYC_TARGETS_V1
EIF1B,DNA_REPAIR
EIF2AK1,HEME_METABOLISM
EIF2AK2,INTERFERON_ALPHA_RESPONSE
EIF2AK2,INTERFERON_GAMMA_RESPONSE
EIF2AK2,INFLAMMATORY_RESPONSE
EIF2AK3,UNFOLDED_PROTEIN_RESPONSE
EIF2S1,UNFOLDED_PROTEIN_RESPONSE
EIF2S1,E2F_TARGETS
EIF2S1,MYC_TARGETS_V1
EIF2S2,MTORC1_SIGNALING
EIF2S2,MYC_TARGETS_V1
EIF2S3,UV_RESPONSE_UP
EIF3A,ALLOGRAFT_REJECTION
EIF3B,MYC_TARGETS_V1
EIF3D,MYC_TARGETS_V1
EIF3D,ALLOGRAFT_REJECTION
EIF3J,MYC_TARGETS_V1
EIF3J,ALLOGRAFT_REJECTION
EIF4A1,UNFOLDED_PROTEIN_RESPONSE
EIF4A1,MYC_TARGETS_V1
EIF4A2,MYOGENESIS
EIF4A2,UNFOLDED_PROTEIN_RESPONSE
EIF4A3,UNFOLDED_PROTEIN_RESPONSE
EIF4E,UNFOLDED_PROTEIN_RESPONSE
EIF4E,PI3K_AKT_MTOR_SIGNALING
EIF4E,MYC_TARGETS_V1
EIF4E3,INTERFERON_GAMMA_RESPONSE
EIF4EBP1,UNFOLDED_PROTEIN_RESPONSE
EIF4G1,UNFOLDED_PROTEIN_RESPONSE
EIF4G2,MYC_TARGETS_V1
EIF4G3,ALLOGRAFT_REJECTION
EIF4H,MYC_TARGETS_V1
EIF5,UV_RESPONSE_UP
EIF5A,ALLOGRAFT_REJECTION
ELANE,ALLOGRAFT_REJECTION
ELF1,ESTROGEN_RESPONSE_EARLY
ELF1,INTERFERON_ALPHA_RESPONSE
ELF3,ESTROGEN_RESPONSE_EARLY
ELF3,GLYCOLYSIS
ELK4,ANDROGEN_RESPONSE
ELL,DNA_REPAIR
ELL2,ANDROGEN_RESPONSE
ELL2,HEME_METABOLISM
ELN,EPITHELIAL_MESENCHYMAL_TRANSITION
ELOVL2,ESTROGEN_RESPONSE_EARLY
ELOVL3,SPERMATOGENESIS
ELOVL5,ESTROGEN_RESPONSE_EARLY
ELOVL5,ESTROGEN_RESPONSE_LATE
ELOVL5,ANDROGEN_RESPONSE
ELOVL5,MTORC1_SIGNALING
ELOVL5,XENOBIOTIC_METABOLISM
ELOVL5,FATTY_ACID_METABOLISM
ELOVL5,PEROXISOME
ELOVL6,ADIPOGENESIS
ELOVL6,MTORC1_SIGNALING
ELP4,PANCREAS_BETA_CELLS
ENG,TGF_BETA_SIGNALING
ENG,KRAS_SIGNALING_UP
ENO1,HYPOXIA
ENO1,MTORC1_SIGNALING
ENO1,GLYCOLYSIS
ENO2,HYPOXIA
ENO2,APOPTOSIS
ENO2,EPITHELIAL_MESENCHYMAL_TRANSITION
ENO2,FATTY_ACID_METABOLISM
ENO2,GLYCOLYSIS
ENO2,UV_RESPONSE_UP
ENO3,HYPOXIA
ENO3,MYOGENESIS
ENO3,FATTY_ACID_METABOLISM
ENO3,IL2_STAT5_SIGNALING
ENPEP,XENOBIOTIC_METABOLISM
ENPP1,IL2_STAT5_SIGNALING
ENPP2,ADIPOGENESIS
ENTPD5,XENOBIOTIC_METABOLISM
EOMES,IL2_STAT5_SIGNALING
EPB41,MITOTIC_SPINDLE
EPB41,HEME_METABOLISM
EPB41L2,MITOTIC_SPINDLE
EPB41L2,APICAL_JUNCTION
EPB41L3,KRAS_SIGNALING_UP
EPB42,HEME_METABOLISM
EPCAM,UV_RESPONSE_UP
EPHA2,XENOBIOTIC_METABOLISM
EPHA2,P53_PATHWAY
EPHA5,KRAS_SIGNALING_DN
EPHB2,KRAS_SIGNALING_UP
EPHB3,MYOGENESIS
EPHB4,APICAL_SURFACE
EPHX1,XENOBIOTIC_METABOLISM
EPHX1,FATTY_ACID_METABOLISM
EPHX1,P53_PATHWAY
EPHX1,UV_RESPONSE_UP
EPHX2,ADIPOGENESIS
EPHX2,BILE_ACID_METABOLISM
EPHX2,PEROXISOME
EPOR,HEME_METABOLISM
EPRS,MTORC1_SIGNALING
EPRS,MYC_TARGETS_V1
EPS8L2,P53_PATHWAY
ERBB2,APOPTOSIS
ERBB2,UV_RESPONSE_DN
ERBB3,APOPTOSIS
ERBB3,MYOGENESIS
ERCC1,DNA_REPAIR
ERCC1,PEROXISOME
ERCC2,DNA_REPAIR
ERCC2,REACTIVE_OXIGEN_SPECIES_PATHWAY
ERCC3,DNA_REPAIR
ERCC3,PEROXISOME
ERCC4,DNA_REPAIR
ERCC5,DNA_REPAIR
ERCC5,P53_PATHWAY
